term_id,query,f1,precision,recall,n_pos,n_neg,q_len,has_brand,main_cat,f1_bin
TERM_74e25e15,forte gt,0.9320987654320987,0.8205128205128205,0.9696969696969697,33,165,2,True,otomobil & motosiklet,0.9
TERM_74e53bd0,kahve fincan takımları,0.9924240032829319,1.0,0.975,40,200,3,False,ev & mobilya,0.9
TERM_74e5eaea,benks ekran koruyucu,1.0,1.0,1.0,7,35,3,True,elektronik,0.9
TERM_74ebe31e,kararmaz küpe,1.0,1.0,1.0,4,20,2,False,aksesuar,0.9
TERM_74ec9655,parti malzemeleri,0.8441558441558441,0.6833333333333333,0.82,50,250,2,False,hobi & eğlence,0.7
TERM_74ed4d67,honda ies,1.0,1.0,1.0,1,5,2,False,ev & mobilya,0.9
TERM_74eea4d0,silter buhar kazanlı ütü,0.9757983193277311,0.9230769230769231,1.0,12,60,4,True,elektronik,0.9
TERM_74f02db8,kitap okuma standı,0.9113300492610837,0.75,1.0,9,45,3,False,ev & mobilya,0.9
TERM_74f07c71,flormar suya dayanıklı göz kalemi,1.0,1.0,1.0,3,15,5,True,kozmetik & kişisel bakım,0.9
TERM_74f1e1bc,adidas polar,0.9544962080173348,1.0,0.8571428571428571,7,35,2,True,giyim,0.9
TERM_74f32936,elbise kılıfı,1.0,1.0,1.0,23,115,2,False,ev & mobilya,0.9
TERM_74f49df3,ikea banyo paspası,1.0,1.0,1.0,4,20,3,True,ev & mobilya,0.9
TERM_74fdc604,askı filtre,1.0,1.0,1.0,1,5,2,False,ev & mobilya,0.9
TERM_75034ac4,karaca home yatak örtüsü,1.0,1.0,1.0,33,165,4,True,ev & mobilya,0.9
TERM_75092b52,nivea nemlendirici krem,1.0,1.0,1.0,8,40,3,True,kozmetik & kişisel bakım,0.9
TERM_750969f3,kız çocuk uzun bot,0.7777777777777777,0.5,1.0,1,5,4,False,ayakkabı,0.7
TERM_750a7cb9,hayat ağacı kahve fincanı,1.0,1.0,1.0,1,5,4,False,aksesuar,0.9
TERM_750abc2c,bioderm,0.9642591213700671,0.8888888888888888,1.0,16,80,1,True,kozmetik & kişisel bakım,0.9
TERM_751980f9,bare vanilla,1.0,1.0,1.0,2,10,2,False,kozmetik & kişisel bakım,0.9
TERM_751bd5fa,fenerbahçe mont,1.0,1.0,1.0,2,10,2,False,giyim,0.9
TERM_75235581,kırılmaz tabak,1.0,1.0,1.0,7,35,2,False,ev & mobilya,0.9
TERM_7523a266,bad bear t-shirt,0.9443413729128014,0.8333333333333334,1.0,10,50,3,True,giyim,0.9
TERM_75255038,asrın tandır lavaş,1.0,1.0,1.0,4,20,3,False,süpermarket,0.9
TERM_7526ac57,gap kadın eşofman altı,1.0,1.0,1.0,3,15,4,True,giyim,0.9
TERM_75295033,burenze avize,1.0,1.0,1.0,14,70,2,True,ev & mobilya,0.9
TERM_752e7123,uyku tulum,0.8736842105263158,0.6666666666666666,1.0,2,10,2,False,giyim,0.7
TERM_7531d0dc,herbadent diş macunu,1.0,1.0,1.0,1,5,3,True,kozmetik & kişisel bakım,0.9
TERM_753468c1,the balm allık,1.0,1.0,1.0,2,10,3,True,kozmetik & kişisel bakım,0.9
TERM_75423a7a,theraband,1.0,1.0,1.0,11,55,1,True,spor & outdoor,0.9
TERM_7543e354,hava perdesi,0.9530638852672751,0.8571428571428571,1.0,6,30,2,False,elektronik,0.9
TERM_754888a1,oyuncu koltuğu,1.0,1.0,1.0,120,600,2,False,ev & mobilya,0.9
TERM_754ab05c,lacivert duvak,1.0,1.0,1.0,7,35,2,False,ev & mobilya,0.9
TERM_754b2faf,beko ankastre,0.9163763066202091,1.0,0.75,4,20,2,True,elektronik,0.9
TERM_754c0ebb,kpss türkçe soru bankası,1.0,1.0,1.0,7,35,4,False,kitap,0.9
TERM_754eafb2,laptop tutucu,1.0,1.0,1.0,4,20,2,False,elektronik,0.9
TERM_754ec854,kafın eşofman altı,0.45454545454545453,0.0,0.0,3,15,3,False,giyim,0.3
TERM_754f3775,çocuk ayakkabıları,0.9443413729128014,0.8333333333333334,1.0,15,75,2,False,ayakkabı,0.9
TERM_7553bab0,blooming jel,1.0,1.0,1.0,1,5,2,False,kozmetik & kişisel bakım,0.9
TERM_75552454,lancome yüz kremi,1.0,1.0,1.0,2,10,3,True,kozmetik & kişisel bakım,0.9
TERM_7555bf83,apple 15 pro max,1.0,1.0,1.0,1,5,4,True,elektronik,0.9
TERM_7555ceb0,küçük karton kutu,1.0,1.0,1.0,5,25,3,False,hobi & eğlence,0.9
TERM_755c2174,fincanlar,1.0,1.0,1.0,1,5,1,False,ev & mobilya,0.9
TERM_755ef350,kırmızı bebek tulum,1.0,1.0,1.0,2,10,3,False,giyim,0.9
TERM_7569dcf6,kalender dekor portmanto,1.0,1.0,1.0,14,70,3,True,ev & mobilya,0.9
TERM_756ad5c4,maxclinic,1.0,1.0,1.0,2,10,1,True,kozmetik & kişisel bakım,0.9
TERM_756b4b8f,kuş lokumu,1.0,1.0,1.0,13,65,2,False,süpermarket,0.9
TERM_7576e14a,callei waffle sos,1.0,1.0,1.0,6,30,3,True,süpermarket,0.9
TERM_7579c1a1,multiamo çatal kaşık bıçak,1.0,1.0,1.0,5,25,4,True,ev & mobilya,0.9
TERM_757a87db,gimcat kedi vitamini,1.0,1.0,1.0,6,30,3,True,süpermarket,0.9
TERM_75819af5,kronometre,1.0,1.0,1.0,16,80,1,False,spor & outdoor,0.9
TERM_7582e284,bileklikler,0.9829518547750592,1.0,0.9444444444444444,18,90,1,False,aksesuar,0.9
TERM_7584dd9b,rose gold topuklu ayakkabı,1.0,1.0,1.0,5,25,4,False,ayakkabı,0.9
TERM_7585682e,flying tiger copenhagen peluş oyuncak,1.0,1.0,1.0,3,15,5,True,anne & bebek & çocuk,0.9
TERM_758e7ca6,balkon takımları,0.9824532085561497,1.0,0.9428571428571428,35,175,2,False,ev & mobilya,0.9
TERM_75964b93,koton kumaş pantolon,1.0,1.0,1.0,46,230,3,True,giyim,0.9
TERM_7598bd4f,servis sunum seti,0.9670138888888888,1.0,0.8947368421052632,19,95,3,False,ev & mobilya,0.9
TERM_759c0b71,sıcak su torbası ve isıtıcı ped,1.0,1.0,1.0,30,150,6,False,süpermarket,0.9
TERM_75a0c4bb,isviçre çakısı,1.0,1.0,1.0,2,10,2,False,spor & outdoor,0.9
TERM_75a50fd6,fırdöndü,1.0,1.0,1.0,14,70,1,False,spor & outdoor,0.9
TERM_75a8b8e4,pelin yıldız,1.0,1.0,1.0,1,5,2,False,giyim,0.9
TERM_75a9ca94,lego oyuncak,0.9647839631586076,0.8904109589041096,1.0,65,325,2,True,anne & bebek & çocuk,0.9
TERM_75aacaed,araba içi aksesuarları,0.8351648351648352,0.9523809523809523,0.5714285714285714,35,175,3,False,otomobil & motosiklet,0.7
TERM_75ac481a,kiğılı hırka,1.0,1.0,1.0,4,20,2,True,giyim,0.9
TERM_75adfc6b,bebek kitaplık,0.9776055124892333,0.9285714285714286,1.0,13,65,2,False,ev & mobilya,0.9
TERM_75bd0c1f,horoz ibiği çiçeği,1.0,1.0,1.0,3,15,3,False,bahçe & elektrikli el aletleri,0.9
TERM_75c14043,burun dilatörü,1.0,1.0,1.0,2,10,2,False,süpermarket,0.9
TERM_75c177db,düğmeli elbise,0.972465034965035,0.9130434782608695,1.0,21,105,2,False,giyim,0.9
TERM_75c26158,english home tek kişilik battaniye,1.0,1.0,1.0,8,40,5,True,ev & mobilya,0.9
TERM_75c53508,6 kg yangın tüpü,1.0,1.0,1.0,6,30,4,False,banyo yapı & hırdavat,0.9
TERM_75c8fd6f,kız sweatshirt,0.9454545454545454,0.9090909090909091,0.9090909090909091,11,55,2,False,giyim,0.9
TERM_75c942f4,bebek pudrası kokusu,0.8838709677419355,1.0,0.6666666666666666,3,15,3,False,ev & mobilya,0.7
TERM_75cbd049,4 yaş doğum günü,0.94,0.9,0.9,10,50,4,False,hobi & eğlence,0.9
TERM_75cec57e,tommy hilfiger pantolon,1.0,1.0,1.0,16,80,3,True,giyim,0.9
TERM_75d245ea,alix avien allık,1.0,1.0,1.0,3,15,3,True,kozmetik & kişisel bakım,0.9
TERM_75d3fa6b,güveç,0.9866057838660578,0.9565217391304348,1.0,22,110,1,False,ev & mobilya,0.9
TERM_75d4bfe9,funko figürler,0.738562091503268,0.625,0.5,10,50,2,True,hobi & eğlence,0.7
TERM_75d65867,çeyiz sokağı masa örtüsü,1.0,1.0,1.0,3,15,4,True,ev & mobilya,0.9
TERM_75d7bff9,çelik tencere set,1.0,1.0,1.0,10,50,3,False,ev & mobilya,0.9
TERM_75dcb823,geniş çalışma masası,1.0,1.0,1.0,1,5,3,False,ev & mobilya,0.9
TERM_75e583de,oda kokusu seti,0.9386363636363637,0.8181818181818182,1.0,9,45,3,False,ev & mobilya,0.9
TERM_75f0ed84,rugan topuklu ayakkabı,0.9676172707889126,0.9137931034482759,0.9814814814814815,54,270,3,False,ayakkabı,0.9
TERM_75f17b65,fesleğen çiçek,1.0,1.0,1.0,2,10,2,False,bahçe & elektrikli el aletleri,0.9
TERM_75fd500c,çoklu fotoğraf çerçevesi,1.0,1.0,1.0,5,25,3,False,ev & mobilya,0.9
TERM_760116ab,magnezyum l treonat,1.0,1.0,1.0,1,5,3,False,süpermarket,0.9
TERM_7605cd32,jeans color,1.0,1.0,1.0,7,35,2,True,kozmetik & kişisel bakım,0.9
TERM_760b3a2e,airpods kılıfı,1.0,1.0,1.0,4,20,2,False,elektronik,0.9
TERM_760db197,su termosu,0.9604938271604938,1.0,0.875,8,40,2,False,spor & outdoor,0.9
TERM_760ef5ad,rival loves me kapatıcı,1.0,1.0,1.0,4,20,4,True,kozmetik & kişisel bakım,0.9
TERM_76126e62,kız bebek çorap,0.990131037885849,0.967741935483871,1.0,30,150,3,False,giyim,0.9
TERM_761c3c95,koni,1.0,1.0,1.0,1,5,1,False,hobi & eğlence,0.9
TERM_761fcff3,parti dolabı balon,1.0,1.0,1.0,7,35,3,True,hobi & eğlence,0.9
TERM_76214ea2,nike mercurial krampon,1.0,1.0,1.0,16,80,3,True,ayakkabı,0.9
TERM_76294e4d,mor yastık kılıfı,1.0,1.0,1.0,5,25,3,False,ev & mobilya,0.9
TERM_762ac913,telkari yüzük,1.0,1.0,1.0,29,145,2,False,aksesuar,0.9
TERM_762bb889,ekose ceket,0.9142857142857143,0.8571428571428571,0.8571428571428571,14,70,2,False,giyim,0.9
TERM_762ec557,bershka klasik topuklu ayakkabı,1.0,1.0,1.0,2,10,4,True,ayakkabı,0.9
TERM_763627ea,modem saklama kutusu,0.95829073809037,0.8717948717948718,1.0,34,170,3,False,ev & mobilya,0.9
TERM_763c828d,koton bebek takımı,0.9316239316239316,0.8,1.0,4,20,3,True,giyim,0.9
TERM_763fe021,waterproof,0.6296296296296297,1.0,0.2,15,75,1,False,ayakkabı,0.5
TERM_7640c18e,iskandinav orta sehpa,1.0,1.0,1.0,13,65,3,False,ev & mobilya,0.9
TERM_7640c25f,softto plus şampuan,1.0,1.0,1.0,9,45,3,True,kozmetik & kişisel bakım,0.9
TERM_76413b5f,mammamia loafer,1.0,1.0,1.0,23,115,2,True,ayakkabı,0.9
TERM_76426db6,puma yürüyüş ayakkabısı,1.0,1.0,1.0,34,170,3,True,ayakkabı,0.9
TERM_764572e5,yer sofrası,0.9845339845339844,0.95,1.0,19,95,2,False,ev & mobilya,0.9
TERM_76523dd8,colgate diş macunu,0.9536019536019535,0.9,0.9473684210526315,19,95,3,True,kozmetik & kişisel bakım,0.9
TERM_76535e64,husqvarna,0.9142857142857143,0.8571428571428571,0.8571428571428571,7,35,1,True,bahçe & elektrikli el aletleri,0.9
TERM_76556420,bofigo mutfak rafı,1.0,1.0,1.0,3,15,3,True,ev & mobilya,0.9
TERM_765a0c95,avize çarşısı,1.0,1.0,1.0,33,165,2,True,ev & mobilya,0.9
TERM_765ea88f,doki doki,1.0,1.0,1.0,8,40,2,False,kırtasiye & ofis malzemeleri,0.9
TERM_76614379,samsung tab,1.0,1.0,1.0,4,20,2,True,elektronik,0.9
TERM_7665942c,flormar nemlendirici parlak ruj,1.0,1.0,1.0,1,5,4,True,kozmetik & kişisel bakım,0.9
TERM_766fc46b,serraro,1.0,1.0,1.0,3,15,1,True,ev & mobilya,0.9
TERM_76774f24,solo peçete,1.0,1.0,1.0,1,5,2,True,süpermarket,0.9
TERM_7678cb9a,traş kolonyası,1.0,1.0,1.0,6,30,2,False,kozmetik & kişisel bakım,0.9
TERM_767c9423,kız çocuk eşofman altı,0.9932430703079009,0.9777777777777777,1.0,44,220,4,False,giyim,0.9
TERM_767d3f96,asus mouse,1.0,1.0,1.0,3,15,2,True,elektronik,0.9
TERM_767df2fb,bebek temizleme pamuğu,0.9443413729128014,0.8333333333333334,1.0,15,75,3,False,süpermarket,0.9
TERM_767ed361,lalezen home vazo,1.0,1.0,1.0,5,25,3,True,ev & mobilya,0.9
TERM_76874457,wifi dağıtıcı,1.0,1.0,1.0,1,5,2,False,elektronik,0.9
TERM_76877252,bilek boy tesbih,1.0,1.0,1.0,29,145,3,False,aksesuar,0.9
TERM_768a949e,montessori raf,0.983693190397101,0.9473684210526315,1.0,18,90,2,False,ev & mobilya,0.9
TERM_7691d092,tesettür dünyası trençkot,0.8736842105263158,0.6666666666666666,1.0,2,10,3,True,giyim,0.7
TERM_76938dd3,kalem seti,0.970393113657547,0.9354838709677419,0.9666666666666667,30,150,2,False,kırtasiye & ofis malzemeleri,0.9
TERM_76973f57,tommy hilfiger erkek cüzdan,1.0,1.0,1.0,5,25,4,True,aksesuar,0.9
TERM_769ad096,franz kafka,0.934640522875817,1.0,0.8,5,25,2,False,kitap,0.9
TERM_769bb199,ea7 yelek,1.0,1.0,1.0,2,10,2,True,giyim,0.9
TERM_769c51ad,avva mont,1.0,1.0,1.0,17,85,2,True,giyim,0.9
TERM_769e92ad,yaka kartı ipi,1.0,1.0,1.0,11,55,3,False,kırtasiye & ofis malzemeleri,0.9
TERM_76a2183e,çocuk parkı,1.0,1.0,1.0,3,15,2,False,anne & bebek & çocuk,0.9
TERM_76a48728,erkek tek ceket,0.9829518547750592,1.0,0.9444444444444444,18,90,3,False,giyim,0.9
TERM_76a66f2f,cranberry takviye,1.0,1.0,1.0,4,20,2,False,süpermarket,0.9
TERM_76aa5d67,tuzluk,1.0,1.0,1.0,19,95,1,False,ev & mobilya,0.9
TERM_76af8d47,kadın deri omuz çantası,0.9779353821907013,1.0,0.9285714285714286,14,70,4,False,aksesuar,0.9
TERM_76b332f1,beli lastikli pantolon,0.9833922322998451,0.9464285714285714,1.0,53,265,3,False,giyim,0.9
TERM_76bb9a24,aronyx,0.934640522875817,1.0,0.8,5,25,1,True,kozmetik & kişisel bakım,0.9
TERM_76bbea92,alt açma bezi,0.934640522875817,1.0,0.8,5,25,3,False,süpermarket,0.9
TERM_76c04da0,sleepy ped,0.9619932432432432,0.8823529411764706,1.0,15,75,2,True,kozmetik & kişisel bakım,0.9
TERM_76c92304,by saygı büyük beden abiye elbise,1.0,1.0,1.0,21,105,6,True,giyim,0.9
TERM_76ceebbc,dexart,0.9113300492610837,0.75,1.0,3,15,1,True,elektronik,0.9
TERM_76d6ad27,rue elbise,1.0,1.0,1.0,2,10,2,True,giyim,0.9
TERM_76df8473,tüy azaltıcı serum,1.0,1.0,1.0,2,10,3,False,kozmetik & kişisel bakım,0.9
TERM_76e1ad3e,banyo musluk başlığı,1.0,1.0,1.0,3,15,3,False,banyo yapı & hırdavat,0.9
TERM_76e2f58a,yüz bakım,0.923834422657952,0.7976190476190477,0.9710144927536232,69,345,2,False,kozmetik & kişisel bakım,0.9
TERM_76e600ed,dell,0.8048780487804879,0.7777777777777778,0.5833333333333334,12,60,1,True,elektronik,0.7
TERM_76ea1566,karaca kahvaltı,1.0,1.0,1.0,12,60,2,True,ev & mobilya,0.9
TERM_76eba1f4,tudors erkek atlet,1.0,1.0,1.0,4,20,3,True,giyim,0.9
TERM_76eca56a,tech hırka,0.45454545454545453,0.0,0.0,1,5,2,False,giyim,0.3
TERM_76ef5887,çoraplı bebek alt pijama,1.0,1.0,1.0,5,25,4,False,giyim,0.9
TERM_76f39b6b,sarar tek kişilik battaniye,1.0,1.0,1.0,7,35,4,True,ev & mobilya,0.9
TERM_76f576c0,defacto kadın eşofman,1.0,1.0,1.0,12,60,3,True,giyim,0.9
TERM_76fc86d2,naturiga,0.9594202898550726,0.875,1.0,7,35,1,True,süpermarket,0.9
TERM_76fdb816,yazı tableti,1.0,1.0,1.0,8,40,2,False,elektronik,0.9
TERM_76ff09fe,gucci kadın çanta,1.0,1.0,1.0,1,5,3,True,aksesuar,0.9
TERM_7701b4c4,risalei nur külliyatı,0.8736842105263158,0.6666666666666666,1.0,2,10,3,False,kitap,0.7
TERM_77035a19,overlok,1.0,1.0,1.0,1,5,1,False,elektronik,0.9
TERM_7705370f,elektrikli bisiklet aküsü,1.0,1.0,1.0,9,45,3,False,otomobil & motosiklet,0.9
TERM_7706dd85,arçelik 24000 btu klima,1.0,1.0,1.0,1,5,4,True,elektronik,0.9
TERM_771ab816,doğum günü partisi,0.9113300492610837,0.75,1.0,3,15,3,False,hobi & eğlence,0.9
TERM_771cd102,calvin klein kadın ayakkabı,0.8357731100212824,0.6964285714285714,0.7647058823529411,51,255,4,True,ayakkabı,0.7
TERM_771e844a,pasta setleri,1.0,1.0,1.0,2,10,2,False,ev & mobilya,0.9
TERM_771eac36,kadın çelik set,0.9819245082402976,1.0,0.9411764705882353,17,85,3,False,aksesuar,0.9
TERM_772a2ef7,siyah kız çocuk elbise,0.98,0.9666666666666667,0.9666666666666667,30,150,4,False,giyim,0.9
TERM_772b240c,dantela çift kişilik nevresim takımları,1.0,1.0,1.0,9,45,5,True,ev & mobilya,0.9
TERM_772c17e3,mantar pano,0.9859797485256481,0.9545454545454546,1.0,21,105,2,False,kırtasiye & ofis malzemeleri,0.9
TERM_772c3d06,ütü ile yapışan boncuk,1.0,1.0,1.0,18,90,4,False,hobi & eğlence,0.9
TERM_772d7529,some by mi,1.0,1.0,1.0,1,5,3,True,giyim,0.9
TERM_772e981c,kırpık uzatıcı serum,0.8095238095238095,1.0,0.5,2,10,3,False,kozmetik & kişisel bakım,0.7
TERM_7731c5e6,paracord bileklik,0.7,0.5,0.5,6,30,2,True,spor & outdoor,0.7
TERM_7738cbd0,düşük omuz kazak,1.0,1.0,1.0,1,5,3,False,giyim,0.9
TERM_7738fc5a,fatih,0.7716919025674787,0.5,0.9411764705882353,17,85,1,True,kırtasiye & ofis malzemeleri,0.7
TERM_77392081,odka,1.0,1.0,1.0,21,105,1,True,bahçe & elektrikli el aletleri,0.9
TERM_773ce9ac,dr. gusto,0.8888888888888888,0.8148148148148148,0.8148148148148148,27,135,2,True,süpermarket,0.7
TERM_773da6eb,derimod kadın omuz çantası,1.0,1.0,1.0,14,70,4,True,aksesuar,0.9
TERM_774012e1,latte fincanı,1.0,1.0,1.0,1,5,2,False,ev & mobilya,0.9
TERM_7741903f,elektrikli battaniye,1.0,1.0,1.0,23,115,2,False,ev & mobilya,0.9
TERM_7743ddf0,saka ve sanrı 3,1.0,1.0,1.0,1,5,4,False,kitap,0.9
TERM_7744fe0a,erkek kısa kaşe kaban,1.0,1.0,1.0,3,15,4,False,giyim,0.9
TERM_774da691,homm,0.6600107933081489,0.5384615384615384,0.3333333333333333,21,105,1,True,kozmetik & kişisel bakım,0.5
TERM_774eae6e,machka,0.8495660559305689,0.6190476190476191,1.0,13,65,1,True,giyim,0.7
TERM_77513ad5,koroplast buzdolabı poşeti,1.0,1.0,1.0,6,30,3,True,süpermarket,0.9
TERM_7755af29,motorsiklet akü,0.8392857142857143,0.6,1.0,3,15,2,False,otomobil & motosiklet,0.7
TERM_7755b1ea,happiness istanbul kadın bluz,1.0,1.0,1.0,3,15,4,True,giyim,0.9
TERM_775a9aa5,samsung tv görüntü ses sistemleri,0.45454545454545453,0.0,0.0,3,15,5,True,elektronik,0.3
TERM_775b205c,peluş zürafa,1.0,1.0,1.0,8,40,2,False,anne & bebek & çocuk,0.9
TERM_77615367,teknotel bulaşıklık,1.0,1.0,1.0,5,25,2,True,ev & mobilya,0.9
TERM_77624fc2,ilaç saklama kutusu,0.9946807668561115,0.9824561403508771,1.0,56,280,3,False,süpermarket,0.9
TERM_77668079,columbia polar,1.0,1.0,1.0,30,150,2,True,giyim,0.9
TERM_7773a347,saç sakal traş makinesi,0.8665430954587581,1.0,0.625,8,40,4,False,elektronik,0.7
TERM_7775a5de,cooker kase,1.0,1.0,1.0,1,5,2,True,ev & mobilya,0.9
TERM_777eda7d,keçe oyuncak dikiş seti,1.0,1.0,1.0,4,20,4,False,anne & bebek & çocuk,0.9
TERM_778472a7,led ışıklı gece lambası,1.0,1.0,1.0,1,5,4,False,ev & mobilya,0.9
TERM_7786dc59,meyve kurusu,0.9824187845519721,0.9433962264150944,1.0,50,250,2,False,süpermarket,0.9
TERM_7789105a,yıldız tornavida,1.0,1.0,1.0,2,10,2,False,banyo yapı & hırdavat,0.9
TERM_778fd359,çamaşır yıkama filesi,0.9805152630439489,0.9375,1.0,15,75,3,False,ev & mobilya,0.9
TERM_7790deee,tiffany tomato ceket,1.0,1.0,1.0,5,25,3,False,giyim,0.9
TERM_7797d821,lavazza crema e aroma,1.0,1.0,1.0,2,10,4,True,ev & mobilya,0.9
TERM_779c033a,hasır piknik sepeti,0.979161498387497,0.9333333333333333,1.0,28,140,3,False,ev & mobilya,0.9
TERM_779d5eef,trend alaçatı stili gömlek,1.0,1.0,1.0,23,115,4,True,giyim,0.9
TERM_77aa9fac,özdilek tek kişilik pike & pike takımı,1.0,1.0,1.0,15,75,7,True,ev & mobilya,0.9
TERM_77aaf733,serel klozet,1.0,1.0,1.0,1,5,2,False,banyo yapı & hırdavat,0.9
TERM_77ae6860,orjinal saat,1.0,1.0,1.0,6,30,2,False,aksesuar,0.9
TERM_77aebed1,bohem komodin,1.0,1.0,1.0,3,15,2,False,ev & mobilya,0.9
TERM_77aefb4e,lufian erkek sneaker,0.9339698980417543,0.825,0.9705882352941176,34,170,3,True,ayakkabı,0.9
TERM_77b2b118,kurdeleli toka,1.0,1.0,1.0,5,25,2,False,aksesuar,0.9
TERM_77bad4ad,cata aplik,0.9154135338345865,0.9230769230769231,0.8,15,75,2,True,ev & mobilya,0.9
TERM_77bd1015,kız çocuğu okul çantası,1.0,1.0,1.0,1,5,4,False,aksesuar,0.9
TERM_77bea7a6,karcher buharlı temizleyici,0.9666666666666667,0.9444444444444444,0.9444444444444444,18,90,3,True,elektronik,0.9
TERM_77c05dd7,gri baggy,0.9113300492610837,0.75,1.0,3,15,2,False,giyim,0.9
TERM_77c32b53,siemens kahve makinesi,1.0,1.0,1.0,6,30,3,True,elektronik,0.9
TERM_77c492ba,bosch blender,1.0,1.0,1.0,8,40,2,True,elektronik,0.9
TERM_77c61cc6,bilek boy pantolon,1.0,1.0,1.0,19,95,3,False,giyim,0.9
TERM_77ca0b29,basınçlı yıkama makinesi,1.0,1.0,1.0,11,55,3,False,bahçe & elektrikli el aletleri,0.9
TERM_77cbbcbf,ğarfüm,1.0,1.0,1.0,5,25,1,False,kozmetik & kişisel bakım,0.9
TERM_77d33ccb,golden rose ruj,0.9872340425531915,0.9787234042553191,0.9787234042553191,47,235,3,True,kozmetik & kişisel bakım,0.9
TERM_77d4f7f4,balkon yer döşemesi,1.0,1.0,1.0,2,10,3,False,bahçe & elektrikli el aletleri,0.9
TERM_77db8039,monster high,0.9273949579831933,0.8461538461538461,0.9166666666666666,12,60,2,True,anne & bebek & çocuk,0.9
TERM_77dc0063,gold peçete,0.9227941176470589,0.7777777777777778,1.0,7,35,2,False,ev & mobilya,0.9
TERM_77e317c3,kadın taşlı gömlek,1.0,1.0,1.0,17,85,3,False,giyim,0.9
TERM_77ea67f9,360 derece dönen organizer,1.0,1.0,1.0,5,25,4,False,ev & mobilya,0.9
TERM_77eebfc5,rookie scooter,1.0,1.0,1.0,2,10,2,True,anne & bebek & çocuk,0.9
TERM_77f6b30c,acı kahve kemer,1.0,1.0,1.0,10,50,3,False,aksesuar,0.9
TERM_77f851e1,erkek gümüş künye,0.8095238095238095,1.0,0.5,2,10,3,False,aksesuar,0.7
TERM_77f8f753,çift kişilik lastikli çarşaf beyaz,1.0,1.0,1.0,5,25,5,False,ev & mobilya,0.9
TERM_77f9a2cb,lykd ruj,1.0,1.0,1.0,12,60,2,True,kozmetik & kişisel bakım,0.9
TERM_77fcbb94,civil girls,0.7631163361993332,0.5,0.8666666666666667,15,75,2,True,giyim,0.7
TERM_77fd9e3f,dabıl teyp,1.0,1.0,1.0,5,25,2,False,otomobil & motosiklet,0.9
TERM_77ff4b62,plastik sabunluk,1.0,1.0,1.0,11,55,2,False,ev & mobilya,0.9
TERM_78010a0d,kovboy çizme erkek,1.0,1.0,1.0,1,5,3,False,ayakkabı,0.9
TERM_78082110,yastık yorgan,1.0,1.0,1.0,6,30,2,False,ev & mobilya,0.9
TERM_780b26ba,kız bebek salopet tulum,0.9736737136019147,0.9166666666666666,1.0,11,55,4,False,giyim,0.9
TERM_780de14e,deery erkek ayakkabı,0.9583289487530253,0.9523809523809523,0.9090909090909091,44,220,3,True,ayakkabı,0.9
TERM_7812889f,küçük el aynası,1.0,1.0,1.0,4,20,3,False,ev & mobilya,0.9
TERM_78128bf8,mat wax,1.0,1.0,1.0,4,20,2,False,kozmetik & kişisel bakım,0.9
TERM_78139529,süet kovboy bot,1.0,1.0,1.0,3,15,3,False,ayakkabı,0.9
TERM_7818a540,zigavus,1.0,1.0,1.0,1,5,1,True,ev & mobilya,0.9
TERM_783018f3,hünnap keçiboynuzu özü,0.9113300492610837,0.75,1.0,3,15,3,True,süpermarket,0.9
TERM_783801a7,armine pardösü,0.8095238095238095,1.0,0.5,2,10,2,True,giyim,0.7
TERM_783992fc,şeffaf kalemlik,0.972465034965035,0.9130434782608695,1.0,21,105,2,False,kırtasiye & ofis malzemeleri,0.9
TERM_783a3f33,asilnur,1.0,1.0,1.0,31,155,1,True,giyim,0.9
TERM_783afc39,kadın denim gömlek,1.0,1.0,1.0,9,45,3,False,giyim,0.9
TERM_783ff6ac,yarasa ayna,1.0,1.0,1.0,5,25,2,False,otomobil & motosiklet,0.9
TERM_78412cad,huggies,1.0,1.0,1.0,7,35,1,True,süpermarket,0.9
TERM_78419304,5 1 ses sistemi,1.0,1.0,1.0,4,20,4,False,elektronik,0.9
TERM_7844cfe8,adore oyuncak,1.0,1.0,1.0,4,20,2,True,anne & bebek & çocuk,0.9
TERM_78466494,columbia erkek polar,0.9805152630439489,0.9375,1.0,15,75,3,True,giyim,0.9
TERM_78493bd0,3 bölmeli çamaşır sepeti,1.0,1.0,1.0,1,5,4,False,ev & mobilya,0.9
TERM_784ac7d6,tefal termos,1.0,1.0,1.0,3,15,2,True,spor & outdoor,0.9
TERM_78530877,koton kaşe kaban,1.0,1.0,1.0,18,90,3,True,giyim,0.9
TERM_785d1a78,madame coco baharatlık,1.0,1.0,1.0,3,15,3,True,ev & mobilya,0.9
TERM_785fb897,anahtarlık ucu,1.0,1.0,1.0,4,20,2,False,aksesuar,0.9
TERM_7869f27a,pedal,1.0,1.0,1.0,5,25,1,False,otomobil & motosiklet,0.9
TERM_786b75b5,trina tıraş makinesi,1.0,1.0,1.0,9,45,3,True,elektronik,0.9
TERM_786dd06c,fms tencere,0.9113300492610837,0.75,1.0,6,30,2,True,ev & mobilya,0.9
TERM_786de27e,antrasit jean,1.0,1.0,1.0,5,25,2,False,giyim,0.9
TERM_7872aa90,eşfoman takımı,1.0,1.0,1.0,3,15,2,False,giyim,0.9
TERM_787448bf,colins kadın jean,1.0,1.0,1.0,9,45,3,False,giyim,0.9
