term_id,query,f1,precision,recall,n_pos,n_neg,q_len,main_cat
TERM_92f55c63,erkek lacivert pantolon,1.0,1.0,1.0,25,125,3,giyim
TERM_92f452e8,harfli gümüş erkek bileklik,1.0,1.0,1.0,4,20,4,aksesuar
TERM_92ef462c,klima temizleyici,1.0,1.0,1.0,12,60,2,otomobil & motosiklet
TERM_92ebd5a0,kadın gold yüzük,1.0,1.0,1.0,3,15,3,aksesuar
TERM_92e39731,freebuds 6i,1.0,1.0,1.0,1,5,2,elektronik
TERM_92e2533d,nazal aspiratör,1.0,1.0,1.0,2,10,2,ev & mobilya
TERM_9347d19c,bisiklet çamurluğu,1.0,1.0,1.0,11,55,2,spor & outdoor
TERM_933a6715,honey bag omuz çantası,1.0,1.0,1.0,4,20,4,aksesuar
TERM_93372f2c,döner kitaplık,1.0,1.0,1.0,2,10,2,ev & mobilya
TERM_9330d718,barbaris kolajen,1.0,1.0,1.0,2,10,2,süpermarket
TERM_93299abb,taşlı direksiyon kılıfı,1.0,1.0,1.0,17,85,3,otomobil & motosiklet
TERM_9325919f,so chic kadın bileklik,1.0,1.0,1.0,31,155,4,aksesuar
TERM_9324dfab,samsung galaxy a36,1.0,1.0,1.0,2,10,3,elektronik
TERM_931fc8bd,xiaomi media player,1.0,1.0,1.0,1,5,3,elektronik
TERM_9311e20e,emzik askılığı,1.0,1.0,1.0,1,5,2,anne & bebek & çocuk
TERM_931001df,pembe bardak,1.0,1.0,1.0,2,10,2,ev & mobilya
TERM_35bdee8e,bestina gold çift kişilik nevresim takımları,1.0,1.0,1.0,3,15,6,ev & mobilya
TERM_35b93322,3 lü gözlük,1.0,1.0,1.0,8,40,3,aksesuar
TERM_35b5d5cf,skechers arch fit erkek spor ayakkabı,1.0,1.0,1.0,6,30,6,ayakkabı
TERM_35aef8f4,meyve robotu,1.0,1.0,1.0,1,5,2,elektronik
TERM_35a1209b,battal boy banyo havlusu,1.0,1.0,1.0,2,10,4,ev & mobilya
TERM_359b0f65,bambu çay tabağı,1.0,1.0,1.0,1,5,3,aksesuar
TERM_3599f5f3,columbia yağmurluk & rüzgarlık,1.0,1.0,1.0,5,25,4,giyim
TERM_359698f6,latte makinesi,1.0,1.0,1.0,8,40,2,elektronik
TERM_35897a72,kadın salaş gömlek,1.0,1.0,1.0,4,20,3,giyim
TERM_3588db21,the north face bel çantası,1.0,1.0,1.0,2,10,5,aksesuar
TERM_35889abd,katusa omuz çantası,1.0,1.0,1.0,1,5,3,aksesuar
TERM_939e25e4,kablo ucu koruyucu,1.0,1.0,1.0,8,40,3,elektronik
TERM_939e1508,wifi dolabı,1.0,1.0,1.0,2,10,2,ev & mobilya
TERM_939918f2,taş tablo,1.0,1.0,1.0,7,35,2,ev & mobilya
TERM_93943753,polo erkek cüzdan,1.0,1.0,1.0,5,25,3,aksesuar
TERM_93898e6b,metal parlatıcı,1.0,1.0,1.0,7,35,2,banyo yapı & hırdavat
TERM_938014cf,balkon çay takımı,1.0,1.0,1.0,10,50,3,ev & mobilya
TERM_9368ed0c,viessmann kombi,1.0,1.0,1.0,4,20,2,elektronik
TERM_93574983,sunum tepsileri,1.0,1.0,1.0,12,60,2,ev & mobilya
TERM_934fea7d,çocuk çelik matara,1.0,1.0,1.0,13,65,3,kırtasiye & ofis malzemeleri
TERM_934e2534,styling park abiye elbise,1.0,1.0,1.0,22,110,4,giyim
TERM_934cee28,bikelife jean,1.0,1.0,1.0,6,30,2,giyim
TERM_93d7621d,brillant tencere seti,1.0,1.0,1.0,1,5,3,ev & mobilya
TERM_93cfc381,zubio beyazlatıcı diş macunu,1.0,1.0,1.0,1,5,4,kozmetik & kişisel bakım
TERM_93cd0c29,çiftlik hayvanları oyuncak,1.0,1.0,1.0,6,30,3,anne & bebek & çocuk
TERM_93c8ba9f,emniyet kemeri pedi,1.0,1.0,1.0,10,50,3,otomobil & motosiklet
TERM_93c3f9b3,armine ceket,1.0,1.0,1.0,11,55,2,giyim
TERM_93bb5b09,isimli kalem,1.0,1.0,1.0,2,10,2,kırtasiye & ofis malzemeleri
TERM_93b7bb04,tatlı tabağı seti,1.0,1.0,1.0,11,55,3,ev & mobilya
TERM_93b00156,filtre kahve kağıdı,1.0,1.0,1.0,5,25,3,süpermarket
TERM_93a4249f,rotring jel,1.0,1.0,1.0,6,30,2,kırtasiye & ofis malzemeleri
TERM_35861311,eslight avize,1.0,1.0,1.0,7,35,2,ev & mobilya
TERM_357bde50,lordlar ve varisler,1.0,1.0,1.0,2,10,3,kitap
TERM_357b4885,dövme silme,1.0,1.0,1.0,4,20,2,kozmetik & kişisel bakım
TERM_356c6ec3,nascita set,1.0,1.0,1.0,6,30,2,kozmetik & kişisel bakım
TERM_3565efad,kız çocuk yöresel elbise,1.0,1.0,1.0,1,5,4,giyim
TERM_3562cacd,avene termal su,1.0,1.0,1.0,1,5,3,elektronik
TERM_3562bcf6,escape saat,1.0,1.0,1.0,5,25,2,aksesuar
TERM_35624ee5,sahte yılan,1.0,1.0,1.0,1,5,2,anne & bebek & çocuk
TERM_356198a5,stanley 0.89,1.0,1.0,1.0,3,15,2,spor & outdoor
TERM_35619629,highgenic,1.0,1.0,1.0,11,55,1,süpermarket
TERM_3560e1ae,samsung a9,1.0,1.0,1.0,1,5,2,elektronik
TERM_3557118c,tv battaniye,1.0,1.0,1.0,26,130,2,ev & mobilya
TERM_9422a3a3,kapı altı rüzgar önleyici,1.0,1.0,1.0,4,20,4,banyo yapı & hırdavat
TERM_941edff4,mateo kulak üstü bluetooth kulaklık,1.0,1.0,1.0,1,5,5,elektronik
TERM_941e4e98,örtüm çift kişilik yatak örtüsü,1.0,1.0,1.0,11,55,5,ev & mobilya
TERM_941d80ef,bella maison çift kişilik nevresim takımları,1.0,1.0,1.0,3,15,6,ev & mobilya
TERM_941be07a,altus fırın,1.0,1.0,1.0,2,10,2,elektronik
TERM_9411fb01,rulo boyama,1.0,1.0,1.0,5,25,2,anne & bebek & çocuk
TERM_93efc88e,gri crop ceket,1.0,1.0,1.0,8,40,3,giyim
TERM_93ee28bb,arnica fritöz,1.0,1.0,1.0,1,5,2,elektronik
TERM_93ec9f8d,mini fotoğraf makinesi,1.0,1.0,1.0,9,45,3,elektronik
TERM_93eb16ab,deripabuc bot,1.0,1.0,1.0,5,25,2,ayakkabı
TERM_93e59ca4,anua,1.0,1.0,1.0,2,10,1,kozmetik & kişisel bakım
TERM_947772e0,işıltılı pantolon,1.0,1.0,1.0,2,10,2,giyim
TERM_9475e674,araba kornası,1.0,1.0,1.0,5,25,2,otomobil & motosiklet
TERM_946e5595,nişan etiketi,1.0,1.0,1.0,13,65,2,kırtasiye & ofis malzemeleri
TERM_9468f0f0,slime,1.0,1.0,1.0,18,90,1,anne & bebek & çocuk
TERM_945fd20c,kahverengi kumaş pantolon,1.0,1.0,1.0,21,105,3,giyim
TERM_945f6158,yuka tül perde,1.0,1.0,1.0,7,35,3,ev & mobilya
TERM_945573d6,redmi note 13pro,1.0,1.0,1.0,1,5,3,elektronik
TERM_94515418,mantar nihale,1.0,1.0,1.0,1,5,2,ev & mobilya
TERM_944dda2f,döküm tava seti,1.0,1.0,1.0,10,50,3,ev & mobilya
TERM_944c9eed,yataş çift kişilik uyku seti,1.0,1.0,1.0,2,10,5,ev & mobilya
TERM_94c07541,magsafe şarj,1.0,1.0,1.0,3,15,2,elektronik
TERM_94b67756,reflex köpek ödülü,1.0,1.0,1.0,19,95,3,süpermarket
TERM_94b24323,mumiyo tablet,1.0,1.0,1.0,7,35,2,süpermarket
TERM_94ad24ba,itimat banyo bataryası,1.0,1.0,1.0,1,5,3,banyo yapı & hırdavat
TERM_94aaaf98,emsan tart kalıbı,1.0,1.0,1.0,1,5,3,ev & mobilya
TERM_94a791e8,beko çamaşır makinası,1.0,1.0,1.0,3,15,3,elektronik
TERM_949db141,cinayet çözme oyunu,1.0,1.0,1.0,10,50,3,anne & bebek & çocuk
TERM_9495d297,merdiven aparatı,1.0,1.0,1.0,8,40,2,banyo yapı & hırdavat
TERM_9491dad9,casio çift saati,1.0,1.0,1.0,2,10,3,aksesuar
TERM_94893e9a,sunumluk tabaklar,1.0,1.0,1.0,18,90,2,ev & mobilya
TERM_94806072,barrel jean,1.0,1.0,1.0,8,40,2,giyim
TERM_3555951c,bronzer fırçası,1.0,1.0,1.0,2,10,2,kozmetik & kişisel bakım
TERM_35506e84,dyson saç düzleştirici,1.0,1.0,1.0,1,5,3,elektronik
TERM_354dbc2a,gold gümüş kolye,1.0,1.0,1.0,9,45,3,aksesuar
TERM_354d9e1b,korkmaz sahan seti,1.0,1.0,1.0,1,5,3,elektronik
TERM_354b048c,bebek mama kabı,1.0,1.0,1.0,4,20,3,ev & mobilya
TERM_353ccda6,morfose saç bakım seti,1.0,1.0,1.0,4,20,4,kozmetik & kişisel bakım
TERM_353c20b5,fingerboard,1.0,1.0,1.0,4,20,1,spor & outdoor
TERM_353ae0c6,full ortapedik yatak çift kişilik,1.0,1.0,1.0,2,10,5,ev & mobilya
TERM_3536ab00,masa üstü süsler,1.0,1.0,1.0,3,15,3,ev & mobilya
TERM_352fb5ce,peluş kazak,1.0,1.0,1.0,3,15,2,giyim
TERM_352ec4f6,messer,1.0,1.0,1.0,18,90,1,ev & mobilya
TERM_352ead78,samsung galaxy s23,1.0,1.0,1.0,2,10,3,elektronik
TERM_94f7ce7f,karaca kek kalıpları,1.0,1.0,1.0,6,30,3,ev & mobilya
TERM_94f6f2de,müslin yatak örtüsü,1.0,1.0,1.0,3,15,3,ev & mobilya
TERM_94f4fa9b,aryıldız kahve fincanları,1.0,1.0,1.0,10,50,3,ev & mobilya
TERM_94eb8da1,içi yünlü ceket,1.0,1.0,1.0,1,5,3,giyim
TERM_94e8d0dc,mango kurusu,1.0,1.0,1.0,3,15,2,süpermarket
TERM_94e3b035,dergilik & gazetelik,1.0,1.0,1.0,26,130,3,ev & mobilya
TERM_94e0f61d,chiara alessi yemek tabağı,1.0,1.0,1.0,1,5,4,ev & mobilya
TERM_94dfc8fc,brillant tül perde,1.0,1.0,1.0,52,260,3,ev & mobilya
TERM_94dd051a,10 lt saksı,1.0,1.0,1.0,1,5,3,bahçe & elektrikli el aletleri
TERM_94dce8cf,mavi erkek eşofman takımı,1.0,1.0,1.0,1,5,4,giyim
TERM_94db3215,erkek oversize tshirt,1.0,1.0,1.0,16,80,3,giyim
TERM_94c78fc9,çekmeceli erzak dolabı,1.0,1.0,1.0,2,10,3,ev & mobilya
TERM_351fafa7,beyaz eşya seti,1.0,1.0,1.0,1,5,3,elektronik
TERM_3518e744,type c to type c,1.0,1.0,1.0,2,10,5,elektronik
TERM_35157aa7,taşlı tesettür takım,1.0,1.0,1.0,17,85,3,giyim
TERM_350b7cc0,modamorfo abiye elbise,1.0,1.0,1.0,7,35,3,giyim
TERM_350b559f,iki kişilik fincan,1.0,1.0,1.0,20,100,3,ev & mobilya
TERM_3504e364,cam organizer,1.0,1.0,1.0,3,15,2,ev & mobilya
TERM_34f593a3,venüs kadın bot,1.0,1.0,1.0,42,210,3,ayakkabı
TERM_34f554e3,maya,1.0,1.0,1.0,1,5,1,süpermarket
TERM_34e69f7c,marla home tek kişilik uyku seti,1.0,1.0,1.0,2,10,6,ev & mobilya
TERM_34e4109f,bambu ekmek sepeti,1.0,1.0,1.0,7,35,3,ev & mobilya
TERM_34e39731,özdilek bebek & çocuk battaniyesi,1.0,1.0,1.0,13,65,5,ev & mobilya
TERM_34e04054,kirpik serumu,1.0,1.0,1.0,29,145,2,kozmetik & kişisel bakım
TERM_34d30013,nothing omuz çantası,1.0,1.0,1.0,12,60,3,aksesuar
TERM_953e4334,jiber erkek çorap,1.0,1.0,1.0,6,30,3,giyim
TERM_953dbdd2,3d yazıcı kalem,1.0,1.0,1.0,7,35,3,elektronik
TERM_952d99d1,incili kürdan,1.0,1.0,1.0,2,10,2,hobi & eğlence
TERM_9525e6bc,garnier yüz kremi,1.0,1.0,1.0,4,20,3,kozmetik & kişisel bakım
TERM_951f6b39,kiko 35,1.0,1.0,1.0,1,5,2,kozmetik & kişisel bakım
TERM_951a4812,isıtma yakıtları,1.0,1.0,1.0,6,30,2,bahçe & elektrikli el aletleri
TERM_958f9efc,samsung 127 ekran televizyon,1.0,1.0,1.0,1,5,4,elektronik
TERM_95851764,tudors kemer,1.0,1.0,1.0,7,35,2,aksesuar
TERM_9581e486,ahşap mutfak masası,1.0,1.0,1.0,11,55,3,ev & mobilya
TERM_9576fc1d,hakke pantolon,1.0,1.0,1.0,12,60,2,giyim
TERM_95706939,küllü kahve saç boyası,1.0,1.0,1.0,6,30,4,kozmetik & kişisel bakım
TERM_956ec369,basket potası,1.0,1.0,1.0,14,70,2,anne & bebek & çocuk
TERM_956e7b5f,sukuşi pati,1.0,1.0,1.0,10,50,2,anne & bebek & çocuk
TERM_9563f4be,pier cardin çanta,1.0,1.0,1.0,57,285,3,aksesuar
TERM_955e57ba,çift taraflı gözleme tavası,1.0,1.0,1.0,5,25,4,ev & mobilya
TERM_955d741f,22 ayar küpe,1.0,1.0,1.0,1,5,3,aksesuar
TERM_9556a27c,sufle takımı,1.0,1.0,1.0,14,70,2,giyim
TERM_954fd1ba,reebok club c,1.0,1.0,1.0,7,35,3,ayakkabı
TERM_954b0a3f,bargello kadın parfüm 226,1.0,1.0,1.0,3,15,4,kozmetik & kişisel bakım
TERM_95c93fce,gözlük çerçeve,1.0,1.0,1.0,8,40,2,aksesuar
TERM_95c48553,asics voleybol ayakkabısı,1.0,1.0,1.0,6,30,3,ayakkabı
TERM_95c29ae5,melian yolluk,1.0,1.0,1.0,8,40,2,ev & mobilya
TERM_95bded87,ltb t-shirt,1.0,1.0,1.0,19,95,2,giyim
TERM_95b9df92,doqu home yastık,1.0,1.0,1.0,2,10,3,ev & mobilya
TERM_95b8482a,yazlık yelek,1.0,1.0,1.0,11,55,2,giyim
TERM_95b7e930,the purest solutions serum,1.0,1.0,1.0,3,15,4,kozmetik & kişisel bakım
TERM_95b49d03,armut puf koltuk,1.0,1.0,1.0,19,95,3,ev & mobilya
TERM_95b4447f,addax jean,1.0,1.0,1.0,2,10,2,giyim
TERM_95a8bf27,royal parfüm,1.0,1.0,1.0,12,60,2,kozmetik & kişisel bakım
TERM_95a1d877,oluklu ajda,1.0,1.0,1.0,3,15,2,aksesuar
TERM_959b15be,halay mendilleri,1.0,1.0,1.0,22,110,2,hobi & eğlence
TERM_34d16fdb,selsil silikon,1.0,1.0,1.0,7,35,2,banyo yapı & hırdavat
TERM_34ce2482,çift çedarlı bardak,1.0,1.0,1.0,1,5,3,ev & mobilya
TERM_34c873ac,zsa zsa zsu kırlent ve kırlent kılıfı,1.0,1.0,1.0,3,15,7,ev & mobilya
TERM_34c74ffb,740,1.0,1.0,1.0,2,10,1,ayakkabı
TERM_34b9ae6f,oxi toz leke çıkarıcı,1.0,1.0,1.0,2,10,4,süpermarket
TERM_34ac0c53,saja boys,1.0,1.0,1.0,9,45,2,giyim
TERM_34a3a4d8,2 li arkadaşlık kolyesi mıknatıslı,1.0,1.0,1.0,1,5,5,aksesuar
TERM_34998a7a,kpss tarih soru bankası,1.0,1.0,1.0,8,40,4,kitap
TERM_3493bfc8,koltuk örtü,1.0,1.0,1.0,24,120,2,ev & mobilya
TERM_9600bb4b,baget çanta,1.0,1.0,1.0,49,245,2,aksesuar
TERM_95fcbdea,airpods 4. nesil kılıf,1.0,1.0,1.0,28,140,4,elektronik
TERM_95fa85ca,lufian kadın kazak,1.0,1.0,1.0,11,55,3,giyim
TERM_95e74c01,kare borcam,1.0,1.0,1.0,10,50,2,ev & mobilya
TERM_95e22d96,krill yağı,1.0,1.0,1.0,9,45,2,süpermarket
TERM_95df2a01,yüzme simidi,1.0,1.0,1.0,6,30,2,spor & outdoor
TERM_95de3d96,gazsız gaz altı kaynak makinası,1.0,1.0,1.0,2,10,5,bahçe & elektrikli el aletleri
TERM_95db8480,under armour sırt çantası,1.0,1.0,1.0,4,20,4,aksesuar
TERM_95d73022,hipp bebek bisküvisi,1.0,1.0,1.0,1,5,3,süpermarket
TERM_95d08154,simli kot pantolon,1.0,1.0,1.0,1,5,3,giyim
TERM_96402d29,defacto tayt,1.0,1.0,1.0,21,105,2,giyim
TERM_963ab480,cam çaycı,1.0,1.0,1.0,9,45,2,elektronik
TERM_96393cb9,barış manço,1.0,1.0,1.0,12,60,2,ev & mobilya
TERM_963541bd,kıyma makinası,1.0,1.0,1.0,11,55,2,elektronik
TERM_9629a21a,ayakkabı kalıbı,1.0,1.0,1.0,12,60,2,ayakkabı
TERM_961f989b,bebek park yatak,1.0,1.0,1.0,5,25,3,anne & bebek & çocuk
TERM_961ccb14,c vitamini krem,1.0,1.0,1.0,7,35,3,kozmetik & kişisel bakım
TERM_961b1aa1,iphone 11 şarj aleti,1.0,1.0,1.0,5,25,4,elektronik
TERM_961a90ab,benx sunglasses güneş gözlüğü,1.0,1.0,1.0,17,85,4,aksesuar
TERM_96165efe,influencer aynası,1.0,1.0,1.0,7,35,2,ev & mobilya
TERM_96125a94,dalgıç kumaş eşofman takımı,1.0,1.0,1.0,10,50,4,giyim
TERM_9605cf8f,alya kolye,1.0,1.0,1.0,9,45,2,aksesuar
TERM_348d8b3d,kerastase elixir,1.0,1.0,1.0,3,15,2,kozmetik & kişisel bakım
TERM_348d7fa5,tamer tanca kadın topuklu ayakkabı,1.0,1.0,1.0,27,135,5,ayakkabı
TERM_348a4631,vans spor ayakkabı,1.0,1.0,1.0,24,120,3,ayakkabı
TERM_348a43b3,gaming mause,1.0,1.0,1.0,3,15,2,elektronik
TERM_34868638,attraction,1.0,1.0,1.0,1,5,1,kozmetik & kişisel bakım
TERM_34822681,trina saç düzleştirici,1.0,1.0,1.0,2,10,3,elektronik
TERM_3480fb37,turuncu sweatshirt,1.0,1.0,1.0,7,35,2,giyim
TERM_347c095f,piere cardin canta,1.0,1.0,1.0,51,255,3,aksesuar
TERM_34797370,a3 kağıt,1.0,1.0,1.0,1,5,2,kırtasiye & ofis malzemeleri
TERM_346e826d,nehir çatal kaşık bıçak gold,1.0,1.0,1.0,2,10,5,ev & mobilya
TERM_346e80c3,bayar gold altın yüzük,1.0,1.0,1.0,11,55,4,aksesuar
TERM_346a1df2,samsung elektrikli süpürge aksesuarları,1.0,1.0,1.0,19,95,4,elektronik
TERM_3467a42a,maybelline sky high,1.0,1.0,1.0,3,15,3,kozmetik & kişisel bakım
TERM_3466f4b3,sakallı ip,1.0,1.0,1.0,4,20,2,hobi & eğlence
TERM_9678dc56,damalı halı,1.0,1.0,1.0,5,25,2,ev & mobilya
TERM_966df368,balon çemberi,1.0,1.0,1.0,1,5,2,hobi & eğlence
TERM_965cf00e,motosiklet vücut koruma,1.0,1.0,1.0,10,50,3,otomobil & motosiklet
TERM_9656d82f,akvaryum dekor,1.0,1.0,1.0,21,105,2,süpermarket
TERM_96508a2f,banyo fırçası,1.0,1.0,1.0,16,80,2,ev & mobilya
TERM_964fecfb,the amazing digital circus,1.0,1.0,1.0,2,10,4,giyim
TERM_964f19df,tchibo barista,1.0,1.0,1.0,1,5,2,süpermarket
TERM_964b30ca,victorinox soyacak,1.0,1.0,1.0,4,20,2,ev & mobilya
TERM_9648848d,çantalı pastel boya,1.0,1.0,1.0,5,25,3,kırtasiye & ofis malzemeleri
TERM_964422c0,beko blender,1.0,1.0,1.0,2,10,2,elektronik
TERM_96bb37f9,2li banyo paspası,1.0,1.0,1.0,33,165,3,ev & mobilya
TERM_96b3233c,bioderma sebium pore refiner,1.0,1.0,1.0,1,5,4,kozmetik & kişisel bakım
TERM_96aedc02,tahta boyası,1.0,1.0,1.0,1,5,2,aksesuar
TERM_96ab784a,ekol bluz,1.0,1.0,1.0,33,165,2,giyim
TERM_96a612b1,antepsan,1.0,1.0,1.0,1,5,1,süpermarket
TERM_96a1d801,poco x6 pro cep telefonu,1.0,1.0,1.0,1,5,5,elektronik
TERM_969fe844,oturma grubu,1.0,1.0,1.0,24,120,2,ev & mobilya
TERM_969cea39,boncuklu küpe,1.0,1.0,1.0,12,60,2,aksesuar
TERM_9695096a,loreal majirel saç boyası,1.0,1.0,1.0,10,50,4,kozmetik & kişisel bakım
TERM_9683cfbe,motor aynası,1.0,1.0,1.0,5,25,2,otomobil & motosiklet
TERM_9683b999,garnier tonik,1.0,1.0,1.0,2,10,2,kozmetik & kişisel bakım
TERM_97028dff,urban saç toniği,1.0,1.0,1.0,2,10,3,kozmetik & kişisel bakım
TERM_97023adf,mıknatıslı çorap,1.0,1.0,1.0,5,25,2,giyim
TERM_970126f4,asker çantası,1.0,1.0,1.0,7,35,2,aksesuar
TERM_96f6c8f3,lc waikiki jean,1.0,1.0,1.0,5,25,3,giyim
TERM_96f62481,koltuk altı beyazlatıcı roll on,1.0,1.0,1.0,1,5,5,kozmetik & kişisel bakım
TERM_96f358b7,ac&co / altınyıldız classics erkek mont,1.0,1.0,1.0,11,55,6,giyim
TERM_96f3170e,nurpak havlu & havlu seti,1.0,1.0,1.0,17,85,5,ev & mobilya
TERM_96f2335c,defacto kadın yağmurluk,1.0,1.0,1.0,3,15,3,giyim
TERM_96ef867e,hurma şekeri,1.0,1.0,1.0,2,10,2,süpermarket
TERM_96eea51d,apple laptop,1.0,1.0,1.0,11,55,2,elektronik
TERM_96d85a6a,tom ford erkek güneş gözlüğü,1.0,1.0,1.0,27,135,5,aksesuar
TERM_96d6e99c,sihirli kitap,1.0,1.0,1.0,4,20,2,kitap
TERM_96cc4318,kaşık çikolata,1.0,1.0,1.0,2,10,2,süpermarket
TERM_345ca677,mango beyaz elbise,1.0,1.0,1.0,6,30,3,giyim
TERM_3459f449,new balance mont,1.0,1.0,1.0,5,25,3,giyim
TERM_344c6a7f,traktör,1.0,1.0,1.0,3,15,1,anne & bebek & çocuk
TERM_3448f567,kahve babet,1.0,1.0,1.0,9,45,2,ayakkabı
TERM_3445c1f7,mdf çok amaçlı dolap,1.0,1.0,1.0,32,160,4,ev & mobilya
TERM_343eb6ac,laminasyon makinesi,1.0,1.0,1.0,7,35,2,kırtasiye & ofis malzemeleri
TERM_343658d5,ergonomik sandalye,1.0,1.0,1.0,8,40,2,ev & mobilya
TERM_34364f86,kız çocuk kaban,1.0,1.0,1.0,14,70,3,giyim
TERM_342ba6dd,samsung 165 ekran televizyon,1.0,1.0,1.0,2,10,4,elektronik
TERM_3426d130,tefal 1x,1.0,1.0,1.0,3,15,2,ev & mobilya
TERM_9736ec15,bira mayası,1.0,1.0,1.0,3,15,2,süpermarket
TERM_97358058,sivilce leke,1.0,1.0,1.0,4,20,2,kozmetik & kişisel bakım
TERM_972c47eb,biber,1.0,1.0,1.0,3,15,1,bahçe & elektrikli el aletleri
TERM_9729bc72,perle fon perde,1.0,1.0,1.0,4,20,3,ev & mobilya
TERM_97271765,magnet oyuncak,1.0,1.0,1.0,7,35,2,anne & bebek & çocuk
TERM_97182d25,samsung s22,1.0,1.0,1.0,1,5,2,elektronik
TERM_971574a3,ocean vitamin d3,1.0,1.0,1.0,5,25,3,süpermarket
TERM_9715482a,diesel saat,1.0,1.0,1.0,28,140,2,aksesuar
TERM_970607be,esmopa mobilya çok amaçlı dolap,1.0,1.0,1.0,1,5,5,ev & mobilya
TERM_97038c09,salata tabağı,1.0,1.0,1.0,14,70,2,ev & mobilya
TERM_9702a698,gri çalışma masası,1.0,1.0,1.0,21,105,3,ev & mobilya
TERM_9770aa9f,küçük isıtıcı,1.0,1.0,1.0,1,5,2,elektronik
TERM_976dbaa2,bira bardağı,1.0,1.0,1.0,7,35,2,ev & mobilya
TERM_976c4e64,resimli magnet,1.0,1.0,1.0,19,95,2,ev & mobilya
TERM_97693130,erkek çocuk kapşonlu sweatshirt,1.0,1.0,1.0,11,55,4,giyim
TERM_975a0408,sineklik,1.0,1.0,1.0,16,80,1,banyo yapı & hırdavat
TERM_97580aba,futbolcu tekmelik,1.0,1.0,1.0,3,15,2,spor & outdoor
TERM_9754a243,capitone ceket,1.0,1.0,1.0,3,15,2,giyim
TERM_9752fc82,nine west omuz çantası,1.0,1.0,1.0,8,40,4,aksesuar
TERM_9751d1f9,gardenmix,1.0,1.0,1.0,15,75,1,süpermarket
TERM_9742ff1f,köpük vücut losyonu,1.0,1.0,1.0,1,5,3,kozmetik & kişisel bakım
TERM_973fa87c,epson yazıcı mürekkebi,1.0,1.0,1.0,1,5,3,elektronik
TERM_34249301,yiğit seramik züccaciye kahvaltı takımı,1.0,1.0,1.0,11,55,5,ev & mobilya
TERM_341cc127,jacobs filtre çekirdek kahve,1.0,1.0,1.0,3,15,4,süpermarket
TERM_341b67f7,zühre ana sirke,1.0,1.0,1.0,2,10,3,süpermarket
TERM_341a07ec,karaca refika,1.0,1.0,1.0,7,35,2,ev & mobilya
TERM_341690de,yün hırka,1.0,1.0,1.0,3,15,2,giyim
TERM_3411f56b,kitap okuma gözlüğü,1.0,1.0,1.0,2,10,3,hobi & eğlence
TERM_3408f608,hoka erkek spor ayakkabı,1.0,1.0,1.0,3,15,4,ayakkabı
TERM_33fd1b19,ps4 kol,1.0,1.0,1.0,5,25,2,elektronik
TERM_33fb1225,biberon isıtıcı,1.0,1.0,1.0,5,25,2,anne & bebek & çocuk
TERM_33f09f97,yenilenmiş iphone 11 pro max,1.0,1.0,1.0,2,10,5,elektronik
TERM_979c108e,gap gömlek,1.0,1.0,1.0,16,80,2,giyim
TERM_9795e40c,ahşap orta sehpa,1.0,1.0,1.0,42,210,3,ev & mobilya
TERM_9794efec,polar şal,1.0,1.0,1.0,2,10,2,aksesuar
TERM_9794c6f8,yarı otomatik kahve makinesi,1.0,1.0,1.0,6,30,4,elektronik
TERM_97918b0e,mutfak led avize,1.0,1.0,1.0,34,170,3,ev & mobilya
TERM_97899a75,loreal saç boyası,1.0,1.0,1.0,18,90,3,kozmetik & kişisel bakım
TERM_97874146,rota yeniden oluşturuluyor,1.0,1.0,1.0,1,5,3,kitap
TERM_9775419b,elektro gitar,1.0,1.0,1.0,1,5,2,ev & mobilya
TERM_33e74c16,oxelo çocuk pateni,1.0,1.0,1.0,3,15,3,spor & outdoor
TERM_33e02370,koton mini elbise,1.0,1.0,1.0,21,105,3,giyim
TERM_33e01dc4,profilo toz torbalı süpürge,1.0,1.0,1.0,7,35,4,elektronik
TERM_33db8372,madame coco tek kişilik çarşaf takımı,1.0,1.0,1.0,1,5,6,ev & mobilya
TERM_33dacd15,avon black suede,1.0,1.0,1.0,5,25,3,kozmetik & kişisel bakım
TERM_33d9a4f6,teknetstore tablet kılıfı,1.0,1.0,1.0,15,75,3,elektronik
TERM_33d8bf81,büyük atatürkten küçük öyküler,1.0,1.0,1.0,2,10,4,kitap
TERM_33cda440,tarz cool hırka,1.0,1.0,1.0,1,5,3,giyim
TERM_33cd98d8,antoryum çiçeği,1.0,1.0,1.0,6,30,2,ev & mobilya
TERM_33c668d0,kadın çoklu küpe,1.0,1.0,1.0,2,10,3,aksesuar
TERM_97cb14fa,erkek saç wax,1.0,1.0,1.0,2,10,3,aksesuar
TERM_97ca682a,yataş visco therapy yastık,1.0,1.0,1.0,1,5,4,ev & mobilya
TERM_97c9e895,acar cezve,1.0,1.0,1.0,1,5,2,ev & mobilya
TERM_97c98231,telefon tamir seti,1.0,1.0,1.0,2,10,3,banyo yapı & hırdavat
TERM_97b3002d,kova islak mendil,1.0,1.0,1.0,7,35,3,süpermarket
TERM_97add4f1,yaşlanma karşıtı krem,1.0,1.0,1.0,22,110,3,kozmetik & kişisel bakım
TERM_97ad041e,kitosan,1.0,1.0,1.0,4,20,1,ev & mobilya
TERM_97ab8eb1,kaydırmaz yolluk,1.0,1.0,1.0,25,125,2,ev & mobilya
TERM_97aab865,sedefli,1.0,1.0,1.0,3,15,1,kozmetik & kişisel bakım
